QGPIORecord, QRC v6.1.0, 18-12-2024 @ 20:42:33, Windows 10 Version 2009, 10.0.19045, x86_64
Time, ValueIn0, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
34244, 0, 0.151515, 0.331579, 0.70684, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.111656, 0.339341
34253, 0, 0.159091, 0.334997, 0.697475, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.118252, 0.342412
34264, 0, 0.166667, 0.335457, 0.680468, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.124731, 0.342412
34274, 0, 0.174242, 0.334352, 0.662432, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.131326, 0.342412
34284, 0, 0.181818, 0.331626, 0.643582, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.138153, 0.340877
34293, 0, 0.189394, 0.326258, 0.62098, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.14498, 0.33627
34304, 0, 0.19697, 0.319721, 0.600531, 0.000100053, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.151922, 0.331664
34314, 0, 0.204545, 0.310913, 0.578288, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.15898, 0.323986
34324, 0, 0.212121, 0.301207, 0.559324, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.166038, 0.316309
34333, 0, 0.219697, 0.289405, 0.539085, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.173212, 0.305561
34343, 0, 0.227273, 0.274768, 0.515689, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.180386, 0.291741
34354, 0, 0.234848, 0.25894, 0.495478, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.187675, 0.277922
34364, 0, 0.242424, 0.240911, 0.474549, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.194965, 0.261032
34374, 0, 0.25, 0.221069, 0.45454, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.20237, 0.242606
34383, 0, 0.257576, 0.199665, 0.436223, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.209659, 0.222645
34394, 0, 0.265151, 0.176844, 0.419806, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.216833, 0.201148
34404, 0, 0.272727, 0.152666, 0.405178, 0.000100054, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.224007, 0.178116
34414, 0, 0.280303, 0.127147, 0.392086, 0.000100055, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.231528, 0.153548
34423, 0, 0.287879, 0.100271, 0.380251, 0.000100055, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.239049, 0.127445
34434, 0, 0.295454, 0.0730302, 0.372704, 0.000100055, 0, 1.00149e-06, 0, 4.37786e-06, 4.00255e-05, 0.246454, 0.101342
